"","ï..Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"5731","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Aijedire","36939","Aijedire","36939","Olori","13859","4.1751899999999997","7.5346789999999997","3",NA,NA,"2014",NA,NA,"37","12",0.324324324,NA,NA,"37","19",0.513513514,NA,NA,"37","3",0.081081081,NA,NA,"37","31",0.837837838,0.658438529,1,0,12442,"","ANGA0380436939"
"5741","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Lagos Island","36855","Lagos Island","36855","Olowogbowo","15211","3.3810419999999999","6.4576539999999998","3",NA,NA,"2014",NA,NA,"51","0",0,NA,NA,"51","16",0.31372549,NA,NA,"51","1",0.019607843,NA,NA,"51","9",0.176470588,0.308662126,1,0,12109,"","ANGA0379936855"
"5751","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Dekina","36809","Dekina","36809","Olubojo","14307","7.1493000000000002","7.3746999999999998","3",NA,NA,"2014",NA,NA,"52","22",0.423076923,NA,NA,"52","10",0.192307692,NA,NA,"52","0",0,NA,NA,"52","32",0.615384615,0.503795914,1,0,11789,"","ANGA0379736809"
"5761","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Irewole","36958","Irewole","36958","Oluofinrin","14821","4.1892537000000001","7.3761422000000003","1",NA,NA,"2014",NA,NA,"51","2",0.039215686,NA,NA,"51","43",0.843137255,NA,NA,"51","3",0.058823529,NA,NA,"51","44",0.862745098,0.809579343,1,0,12531,"","ANGA0380436958"
"5771","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ife Central","36948","Ife Central","36948","Oluorogba","14656","5.3651770000000001","7.5062579999999999","4",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","10",0.2,NA,NA,"50","0",0,NA,NA,"50","10",0.2,0.2,1,0,12490,"","ANGA0380436948"
"5781","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Akwa Ibom","3777","Ibiono Ibom","36384","Ibiono Ibom","36384","Omu Ekene","14629","7.9000000000000004","5.2833329999999998","4",NA,NA,"2014",NA,NA,"52","26",0.5,NA,NA,"52","15",0.288461538,NA,NA,"52","1",0.019230769,NA,NA,"52","28",0.538461538,0.614219326,1,0,10339,"","ANGA0377736384"
"5791","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Ofu","36818","Ofu","36818","Onicha Igo","15463","7.3461999999999996","7.3284000000000002","3",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","0",0,0,1,0,11833,"","ANGA0379736818"
"5801","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Ikeja","36852","Ikeja","36852","Onigbongbo","14738","3.3640840999999999","6.5830926999999999","1",NA,NA,"2014",NA,NA,"51","0",0,NA,NA,"51","1",0.019607843,NA,NA,"51","0",0,NA,NA,"51","9",0.176470588,0.019607843,1,0,12089,"","ANGA0379936852"
"5812","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Agege","36842","Agege","36842","Oniwaya","13850","3.3203580000000001","6.6175383999999999","1",NA,NA,"2014",NA,NA,"51","3",0.058823529,NA,NA,"50","7",0.14,NA,NA,"50","4",0.08,NA,NA,"51","2",0.039215686,0.240887902,1,0,12040,"","ANGA0379936842"
"5821","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Ibaji","36810","Ibaji","36810","Onyedega","14604","6.6758407999999996","6.8837694000000003","1",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","1",0.02,NA,NA,"50","0",0,NA,NA,"50","1",0.02,0.02,1,0,11795,"","ANGA0379736810"
"5831","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Aijedaade","36938","Aijedaade","36938","Oogi","13853","4.4143508000000002","7.5769425999999998","1",NA,NA,"2014",NA,NA,"50","3",0.06,NA,NA,"50","18",0.36,NA,NA,"50","0",0,NA,NA,"50","21",0.42,0.375849057,1,0,12436,"","ANGA0380436938"
"5841","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Isokan","36959","Isokan","36959","Oosa","14840","4.2529105999999999","7.3033469999999996","3",NA,NA,"2014",NA,NA,"51","7",0.137254902,NA,NA,"51","38",0.745098039,NA,NA,"51","0",0,NA,NA,"51","45",0.882352941,0.735928852,1,0,12536,"","ANGA0380436959"
"5851","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ife Central","36948","Ife Central","36948","Opa","14657","4.5284563999999996","7.5036404000000001","1",NA,NA,"2014",NA,NA,"51","6",0.117647059,NA,NA,"51","10",0.196078431,NA,NA,"51","2",0.039215686,NA,NA,"51","18",0.352941176,0.30044792,1,0,12487,"","ANGA0380436948"
"5861","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ifedayo","36952","Ifedayo","36952","Ora-Igbonowo","14676","5.0516876999999996","8.0349304000000004","3",NA,NA,"2014",NA,NA,"70","4",0.057142857,NA,NA,"70","12",0.171428571,NA,NA,"70","0",0,NA,NA,"70","16",0.228571429,0.206391991,1,0,12509,"","ANGA0380436952"
"5871","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Isokan","36959","Isokan","36959","Oranran","14841","4.1833330000000002","7.233333","3",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","31",0.62,NA,NA,"50","0",0,NA,NA,"50","31",0.62,0.62,1,0,12539,"","ANGA0380436959"
"5881","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Odo-Otin","36962","Odo-Otin","36962","Ore","15453","4.7742214440000001","7.1532483889999998","3",NA,NA,"2014",NA,NA,"52","4",0.076923077,NA,NA,"52","36",0.692307692,NA,NA,"52","0",0,NA,NA,"52","40",0.769230769,0.675449369,1,4,12555,"","ANGA0380436962"
"5891","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Surulere","36861","Surulere","36861","Orile Igamu","15780","3.3580800000000002","6.4807129999999997","1",NA,NA,"2014",NA,NA,"53","2",0.037735849,NA,NA,"53","10",0.188679245,NA,NA,"53","2",0.037735849,NA,NA,"53","5",0.094339623,0.234675174,1,0,12149,"","ANGA0379936861"
"5901","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Apapa","36846","Apapa","36846","Orile Iganmu","13976","3.3401510000000001","6.4807129999999997","1",NA,NA,"2014",NA,NA,"51","5",0.098039216,NA,NA,"51","15",0.294117647,NA,NA,"51","4",0.078431373,NA,NA,"51","19",0.37254902,0.389865419,1,0,12058,"","ANGA0379936846"
"5912","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Akwa Ibom","3777","Oron","36399","Oron","36399","Oron","15564","8.2377049000000007","4.8073689999999996","1",NA,NA,"2014",NA,NA,"50","6",0.12,NA,NA,"50","25",0.5,NA,NA,"50","6",0.12,NA,NA,"50","37",0.74,0.578113208,1,0,10412,"","ANGA0377736399"
"5921","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Boripe","36943","Boripe","36943","Ororuwa","14198","4.7251659999999998","7.8755784999999996","1",NA,NA,"2014",NA,NA,"51","11",0.215686275,NA,NA,"51","10",0.196078431,NA,NA,"51","0",0,NA,NA,"51","21",0.411764706,0.348559698,1,0,12462,"","ANGA0380436943"
"5931","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Akwa Ibom","3777","Urue-Offong/Oruko","36404","Urue-Offong/Oruko","36404","Oruko","15893","8.1557066000000003","4.7006432","1",NA,NA,"2014",NA,NA,"50","16",0.32,NA,NA,"50","36",0.72,NA,NA,"50","10",0.2,NA,NA,"50","29",0.58,0.799698113,1,0,10438,"","ANGA0377736404"
"5941","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Adavi","36805","Adavi","36805","Osara","13845","6.4237102000000004","7.6774541000000003","1",NA,NA,"2014",NA,NA,"50","18",0.36,NA,NA,"50","14",0.28,NA,NA,"50","0",0,NA,NA,"50","32",0.64,0.508679245,1,0,11765,"","ANGA0379736805"
"5951","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Oshodi-Isolo","36859","Oshodi-Isolo","36859","Oshodi","15577","3.3086777999999999","6.5354979999999996","1",NA,NA,"2014",NA,NA,"54","1",0.018518519,NA,NA,"54","6",0.111111111,NA,NA,"45","0",0,NA,NA,"50","15",0.3,0.120350959,1,0,12138,"","ANGA0379936859"
"5961","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Atakunmosa West","36941","Atakunmosa West","36941","Oso","14006","4.6186350000000003","7.5870680000000004","3",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","22",0.44,NA,NA,"50","13",0.26,NA,NA,"50","35",0.7,0.55245283,1,0,12456,"","ANGA0380436941"
"5971","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Ibeju/Lekki","36850","Ibeju/Lekki","36850","Osoroko","14610","3.3792057","6.5243792999999997","2",NA,NA,"2014",NA,NA,"57","1",0.01754386,NA,NA,"57","43",0.754385965,NA,NA,"57","38",0.666666667,NA,NA,"57","45",0.789473684,0.867514146,1,0,12083,"","ANGA0379936850"
"5981","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Atakunmosa East","36940","Atakunmosa East","36940","Osu","14001","4.6786240000000001","7.4702555999999998","1",NA,NA,"2014",NA,NA,"55","2",0.036363636,NA,NA,"55","32",0.581818182,NA,NA,"55","1",0.018181818,NA,NA,"55","35",0.636363636,0.570143033,1,4,12446,"","ANGA0380436940"
"5991","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Boluwadura","36942","Boluwadura","36942","Otan-Ayegbaju","14192","4.7872833999999997","7.9454510000000003","1",NA,NA,"2014",NA,NA,"51","0",0,NA,NA,"51","13",0.254901961,NA,NA,"51","0",0,NA,NA,"51","13",0.254901961,0.254901961,1,0,12460,"","ANGA0380436942"
"6001","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Lokoja","36816","Lokoja","36816","Otube","15247","5.6203099999999999","7.9359999999999999","3",NA,NA,"2014",NA,NA,"55","19",0.345454545,NA,NA,"55","0",0,NA,NA,"55","0",0,NA,NA,"55","19",0.345454545,0.345454545,1,0,11825,"","ANGA0379736816"
"6012","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Ogori/Magono","36819","Ogori/Magono","36819","Oturu","15474","6.1367934999999996","7.4659399999999998","1",NA,NA,"2014",NA,NA,"50","11",0.22,NA,NA,"50","4",0.08,NA,NA,"50","0",0,NA,NA,"50","15",0.3,0.266415094,1,2,11835,"","ANGA0379736819"
"6021","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Okene","36821","Okene","36821","Otutu Idakene","15492","6.2442320999999996","7.5492718999999999","1",NA,NA,"2014",NA,NA,"50","3",0.06,NA,NA,"50","12",0.24,NA,NA,"50","0",0,NA,NA,"50","15",0.3,0.269433962,1,0,11848,"","ANGA0379736821"
"6031","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Kosofe","36854","Kosofe","36854","Oworonshoki","15135","3.4006205","6.5536278000000001","1",NA,NA,"2014",NA,NA,"47","3",0.063829787,NA,NA,"47","1",0.021276596,NA,NA,"47","0",0,NA,NA,"47","12",0.255319149,0.079007832,1,0,12103,"","ANGA0379936854"
"6041","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ejigbo","36947","Ejigbo","36947","Owuile","14372","4.31419","7.8250754000000002","1",NA,NA,"2014",NA,NA,"50","4",0.08,NA,NA,"50","14",0.28,NA,NA,"50","0",0,NA,NA,"50","18",0.36,0.318490566,1,0,12482,"","ANGA0380436947"
"6051","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Orolu","36967","orolu","36967","Owuka","15560","4.4333299999999998","6.2220043","1",NA,NA,"2014",NA,NA,"48","1",0.020833333,NA,NA,"48","29",0.604166667,NA,NA,"48","0",0,NA,NA,"48","30",0.625,0.577748297,1,2,12579,"","ANGA0380436967"
"6061","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Odo-Otin","36962","Odo-Otin","36962","Oyan","15454","4.7639810999999996","8.0462731999999999","1",NA,NA,"2014",NA,NA,"66","4",0.060606061,NA,NA,"66","14",0.212121212,NA,NA,"66","2",0.03030303,NA,NA,"66","20",0.303030303,0.266320358,1,2,12553,"","ANGA0380436962"
"6071","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ifedayo","36952","Ifedayo","36952","Oyi-Adio","14677","6.6044530000000004","7.9532109999999996","4",NA,NA,"2014",NA,NA,"64","7",0.109375,NA,NA,"64","22",0.34375,NA,NA,"64","0",0,NA,NA,"64","29",0.453125,0.392006928,1,0,12510,"","ANGA0380436952"
"6081","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Akwa Ibom","3777","Udung Uko","36401","Udung Uko","36401","Oyubia","15872","8.1572169999999993","4.7517469999999999","3",NA,NA,"2014",NA,NA,"52","7",0.134615385,NA,NA,"52","26",0.5,NA,NA,"52","8",0.153846154,NA,NA,"52","13",0.25,0.597995981,1,2,10422,"","ANGA0377736401"
"6091","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Federal Capital Territory","3789","Kwali","36617","Kwali","36617","Pai","15184","6.9500000000000002","8.9166670000000003","3",NA,NA,"2014",NA,NA,"50","12",0.24,NA,NA,"50","1",0.02,NA,NA,"50","0",0,NA,NA,"50","13",0.26,0.240754717,1,2,10960,"","ANGA0378936617"
"6104","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Mushin","36857","Mushin","36857","Palm Avenue","15362","3.3481230000000002","6.5352626999999996","1",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","4",0.08,NA,NA,"50","0",0,NA,NA,"50","5",0.1,0.08,1,0,12126,"","ANGA0379936857"
"6112","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Fakai","36792","Fakai","36792","Peni","14448","5.0876140000000003","11.356601700000001","3",NA,NA,"2014",NA,NA,"25","0",0,NA,NA,"25","0",0,NA,NA,"25","0",0,NA,NA,"25","0",0,0,1,0,11699,"","ANGA0379636792"
"6121","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Ojo","36858","Ojo","36858","Ponpoku","15478","3.1657063999999999","6.4624974000000002","3",NA,NA,"2014",NA,NA,"16","0",0,NA,NA,"16","8",0.5,NA,NA,"16","2",0.125,NA,NA,"16","10",0.625,0.530660377,1,0,12134,"","ANGA0379936858"
"6131","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kogi","3797","Yagba East","36824","Yagba East","36824","Ponyan","15972","5.7240432999999999","7.9632132999999996","1",NA,NA,"2014",NA,NA,"53","11",0.20754717,NA,NA,"53","1",0.018867925,NA,NA,"53","0",0,NA,NA,"53","12",0.226415094,0.209904821,1,0,11863,"","ANGA0379736824"
"6141","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Ngaski","36798","Ngaski","36798","Ra'ishe","15389","4.6684809999999999","10.288900099999999","3",NA,NA,"2014",NA,NA,"40","4",0.1,NA,NA,"40","0",0,NA,NA,"40","0",0,NA,NA,"40","4",0.1,0.1,1,0,11731,"","ANGA0379636798"
"6151","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Bunza","36790","Bunza","36790","Raha","14219","4.0810450999999999","12.0777416","1",NA,NA,"2014",NA,NA,"50","6",0.12,NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","6",0.12,0.12,1,0,11688,"","ANGA0379636790"
"6161","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Bagudo","36788","Bagudo","36788","Rahayel","14051","4.0333329999999998","11.466666999999999","3",NA,NA,"2014",NA,NA,"42","1",0.023809524,NA,NA,"42","2",0.047619048,NA,NA,"42","0",0,NA,NA,"42","3",0.071428571,0.066315835,1,0,11682,"","ANGA0379636788"
"6171","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Bauchi","3779","Darazo","36431","Darazo","36431","Ramfa","14281","10.419180389999999","11.03217244","3",NA,NA,"2014",NA,NA,"50","2",0.04,NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","2",0.04,0.04,1,0,10581,"","ANGA0377936431"
"6181","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Lagos","3799","Apapa","36846","Apapa","36846","Randel Road","13977","3.3692440000000001","6.4442183000000002","1",NA,NA,"2014",NA,NA,"50","1",0.02,NA,NA,"50","26",0.52,NA,NA,"50","9",0.18,NA,NA,"50","16",0.32,0.579501887,1,0,12060,"","ANGA0379936846"
"6191","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ife North","36950","Ife North","36950","Rara","14667","6.7067063329999996","7.5357409999999998","4",NA,NA,"2014",NA,NA,"68","13",0.191176471,NA,NA,"68","32",0.470588235,NA,NA,"68","0",0,NA,NA,"68","45",0.661764706,0.539433309,1,0,12497,"","ANGA0380436950"
"6201","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Wasagu/Danko","36802","Wasagu/Danko","36802","Ribah","15939","5.485646","11.397055999999999","1",NA,NA,"2014",NA,NA,"47","3",0.063829787,NA,NA,"47","0",0,NA,NA,"47","0",0,NA,NA,"47","3",0.063829787,0.063829787,1,0,11752,"","ANGA0379636802"
"6212","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Zuru","36804","Zuru","36804","Rikoto","16022","5.2423299999999999","11.449578499999999","1",NA,NA,"2014",NA,NA,"50","2",0.04,NA,NA,"50","1",0.02,NA,NA,"50","0",0,NA,NA,"50","3",0.06,0.055849057,1,0,11764,"","ANGA0379636804"
"6221","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Federal Capital Territory","3789","Abaji","36613","Abaji","36613","Rimba Gwari","13828","6.9500000000000002","8.4746755","1",NA,NA,"2014",NA,NA,"48","7",0.145833333,NA,NA,"48","0",0,NA,NA,"48","0",0,NA,NA,"48","7",0.145833333,0.145833333,1,0,10922,"","ANGA0378936613"
"6231","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Bauchi","3779","Giade","36435","Giade","36435","Rumbuna","14523","10.31384319","11.471942520000001","3",NA,NA,"2014",NA,NA,"50","4",0.08,NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","4",0.08,0.08,1,2,10597,"","ANGA0377936435"
"6241","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Aleiro","36784","Aleiro","36784","Sabiyal","13923","4.4284984999999999","12.3906428","1",NA,NA,"2014",NA,NA,"52","2",0.038461538,NA,NA,"52","0",0,NA,NA,"52","0",0,NA,NA,"52","2",0.038461538,0.038461538,1,0,11659,"","ANGA0379636784"
"6251","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Bunza","36790","Bunza","36790","Sabon Birni","14220","4.1250783999999996","12.2542823","1",NA,NA,"2014",NA,NA,"52","2",0.038461538,NA,NA,"52","3",0.057692308,NA,NA,"52","0",0,NA,NA,"52","5",0.096153846,0.088617841,1,0,11689,"","ANGA0379636790"
"6261","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Kebbi","3796","Fakai","36792","Fakai","36792","Sabon Gari","14449","7.7430282999999998","12.7452787","1",NA,NA,"2014",NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","0",0,NA,NA,"50","0",0,0,1,4,11702,"","ANGA0379636792"
"6271","AFRO","AFRO","Western Africa","Nigeria","NGA","NG","Osun","3804","Ede North","36944","Ede North","36944","Sagba","14351","4.4027782000000002","7.7245175000000001","1",NA,NA,"2014",NA,NA,"55","2",0.036363636,NA,NA,"55","24",0.436363636,NA,NA,"55","0",0,NA,NA,"55","26",0.472727273,0.430999532,1,0,12471,"","ANGA0380436944"
