,Country,ISO3,ISO2,ADMIN2_NAME,ADMIN2_CODE,Longitude,Latitude,Year,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence,STH_examined,STH_positive,STH_prevalence,Cum_Prevalence
6631,Nigeria,NGA,NG,Nsit Atai,36393,8.157217,4.825674,2014,50,42,0.84,50,13,0.26,50,5,0.1,50,26,0.52,0.842867925
6641,Nigeria,NGA,NG,Okene,36821,7.23542,7.537,2014,55,1,0.018181818,55,8,0.145454545,55,0,0,55,9,0.163636364,0.151878996
6651,Nigeria,NGA,NG,Okobo,36397,8.165941,4.889463,2014,50,33,0.66,50,33,0.66,50,16,0.32,50,28,0.56,0.869237736
6661,Nigeria,NGA,NG,Idah,36811,7.192594,7.533,2014,40,23,0.575,40,2,0.05,40,1,0.025,40,26,0.65,0.572022406
6671,Nigeria,NGA,NG,Ofu,36818,6.9316481,7.2448906,2014,52,7,0.134615385,52,0,0,52,1,0.019230769,52,8,0.153846154,0.142695657
6681,Nigeria,NGA,NG,Essien Udim,36379,7.7147505,5.1325703,2014,40,24,0.6,40,1,0.025,40,0,0,40,25,0.625,0.575471698
6691,Nigeria,NGA,NG,Mbo,36391,8.06109,4.71,2014,51,14,0.274509804,51,28,0.549019608,51,5,0.098039216,51,38,0.745098039,0.664995094
6701,Nigeria,NGA,NG,Ankpa,36807,7.63196,7.4053197,2014,50,20,0.4,50,6,0.12,50,1,0.02,50,27,0.54,0.455245283
6712,Nigeria,NGA,NG,Onna,36398,7.8280649,4.5978971,2014,52,19,0.365384615,52,25,0.480769231,52,9,0.173076923,52,42,0.807692308,0.686338736
6721,Nigeria,NGA,NG,Abak,36375,7.610727,5.01778,2014,51,13,0.254901961,51,13,0.254901961,51,2,0.039215686,51,10,0.196078431,0.440188988
6731,Nigeria,NGA,NG,Ikono,36386,7.766667,5.216667,2014,54,7,0.12962963,54,8,0.148148148,54,0,0,54,35,0.648148148,0.243937159
6741,Nigeria,NGA,NG,Ini,36389,6.07865,5.3213588,2014,51,20,0.392156863,51,16,0.31372549,51,0,0,51,20,0.392156863,0.549861084
6751,Nigeria,NGA,NG,Ofu,36818,6.9813184,7.3071247,2014,50,17,0.34,50,0,0,50,0,0,50,17,0.34,0.34
6761,Nigeria,NGA,NG,Ibaji,36810,6.7386946,6.8842228,2014,53,19,0.358490566,53,3,0.056603774,53,0,0,53,22,0.41509434,0.372455114
6771,Nigeria,NGA,NG,Aleiro,36784,7.226312,12.280665,2014,28,0,0,28,2,0.071428571,28,0,0,28,2,0.071428571,0.071428571
6781,Nigeria,NGA,NG,Kalgo,36795,4.218292,12.3307795,2014,51,0,0,51,1,0.019607843,51,0,0,51,1,0.019607843,0.019607843
6791,Nigeria,NGA,NG,Ibeno,36382,7.9783593,4.5721337,2014,50,9,0.18,50,20,0.4,50,4,0.08,50,35,0.7,0.516377358
6801,Nigeria,NGA,NG,Esit Eket,36378,8.0628862,4.6863499,2014,52,32,0.615384615,52,18,0.346153846,52,5,0.096153846,52,35,0.673076923,0.728963595
6812,Nigeria,NGA,NG,Obot Akara,36396,7.649705,5.214686,2014,51,24,0.470588235,51,12,0.235294118,51,0,0,51,28,0.549019608,0.56146765
6821,Nigeria,NGA,NG,Okobo,36397,7.73325,4.8242837,2014,50,28,0.56,50,35,0.7,50,17,0.34,50,28,0.56,0.861207547
6831,Nigeria,NGA,NG,Ikot Abasi,36387,7.97148,4.5739124,2014,53,32,0.603773585,53,35,0.660377358,53,20,0.377358491,53,35,0.660377358,0.864351616
6841,Nigeria,NGA,NG,Etim Ekpo,36380,7.610283,5.004848,2014,50,0,0,50,2,0.04,50,0,0,50,21,0.42,0.04
6851,Nigeria,NGA,NG,Oron,36399,8.2377049,4.807369,2014,51,18,0.352941176,51,27,0.529411765,51,12,0.235294118,51,26,0.509803922,0.723724889
6861,Nigeria,NGA,NG,Darazo,36431,10.6534443,11.3872837,2014,50,4,0.08,50,3,0.06,50,0,0,50,7,0.14,0.12754717
6871,Nigeria,NGA,NG,Wasagu/Danko,36802,5.6037465,11.5164679,2014,50,1,0.02,50,0,0,50,0,0,50,1,0.02,0.02
6881,Nigeria,NGA,NG,Aijedaade,36938,4.376764,7.448173,2014,50,4,0.08,50,31,0.62,50,4,0.08,50,39,0.78,0.639969811
6891,Nigeria,NGA,NG,Ngaski,36798,7.504717481,10.230492,2014,45,3,0.066666667,45,0,0,45,0,0,45,3,0.066666667,0.066666667
6901,Nigeria,NGA,NG,Surulere,36861,3.3710936,6.5095442,2014,48,2,0.041666667,48,4,0.083333333,48,0,0,48,9,0.1875,0.114648847
6912,Nigeria,NGA,NG,Abaji,36613,6.797592,8.6492838,2014,50,7,0.14,50,3,0.06,50,0,0,50,10,0.2,0.180754717
6921,Nigeria,NGA,NG,Bogoro,36429,9.501564503,9.692173004,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
6931,Nigeria,NGA,NG,Augie,36787,4.5998,12.8932167,2014,53,1,0.018867925,53,0,0,53,0,0,53,1,0.018867925,0.018867925
6941,Nigeria,NGA,NG,Shira,36442,10.0107966,11.4071789,2014,50,6,0.12,50,1,0.02,50,0,0,50,7,0.14,0.129811321
6951,Nigeria,NGA,NG,Damban,36430,10.7654581,11.5098328,2014,50,4,0.08,50,3,0.06,50,0,0,50,7,0.14,0.12754717
6961,Nigeria,NGA,NG,Bwari,36614,7.38333,9.2855902,2014,53,9,0.169811321,53,0,0,53,0,0,53,9,0.169811321,0.169811321
6971,Nigeria,NGA,NG,Katagun,36438,10.5633676,11.5698338,2014,51,6,0.117647059,51,0,0,51,0,0,51,6,0.117647059,0.117647059
6981,Nigeria,NGA,NG,Alkaleri,36427,10.33529,9.9058493,2014,50,2,0.04,50,0,0,50,0,0,50,2,0.04,0.04
6991,Nigeria,NGA,NG,Jama'are,36437,9.9770536,11.6772778,2014,46,7,0.152173913,46,0,0,46,0,0,46,7,0.152173913,0.152173913
7001,Nigeria,NGA,NG,Bagudo,36788,4.1232326,11.5666667,2014,50,29,0.58,50,0,0,50,0,0,50,29,0.58,0.58
7012,Nigeria,NGA,NG,Yauri,36803,4.7381013,10.7302273,2014,53,4,0.075471698,53,1,0.018867925,53,0,0,53,5,0.094339623,0.087656253
7021,Nigeria,NGA,NG,Yauri,36803,7.674380985,11.11636632,2014,50,2,0.04,50,0,0,50,0,0,50,2,0.04,0.04
7031,Nigeria,NGA,NG,Koko/Besse,36796,4.2628207,11.2658645,2014,44,6,0.136363636,44,0,0,44,0,0,44,6,0.136363636,0.136363636
7041,Nigeria,NGA,NG,Damban,36430,7.165209857,11.72507286,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
7051,Nigeria,NGA,NG,Kalgo,36795,4.0593255,12.3963854,2014,51,0,0,51,1,0.019607843,51,0,0,51,1,0.019607843,0.019607843
11004,Rwanda,RWA,RW,Gasabo,38118,30.07377,-1.920906,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
2542,Rwanda,RWA,RW,Rubavu,38139,29.2559,-1.69784,2014,45,0,0,45,4,0.088888889,45,12,0.266666667,45,14,0.311111111,0.313067785
3105,Rwanda,RWA,RW,Burera,38121,29.71921,-1.461381,2014,50,0,0,50,34,0.68,50,27,0.54,50,42,0.84,0.804528302
4105,Rwanda,RWA,RW,Burera,38121,29.72916,-1.420057,2014,47,0,0,47,33,0.70212766,47,26,0.553191489,47,38,0.808510638,0.817837833
5105,Rwanda,RWA,RW,Burera,38121,29.90763,-1.485418,2014,50,0,0,50,28,0.56,50,18,0.36,50,30,0.6,0.677735849
6105,Rwanda,RWA,RW,Burera,38121,29.87126,-1.45089,2014,50,4,0.08,50,37,0.74,50,24,0.48,50,40,0.8,0.82605283
7104,Rwanda,RWA,RW,Nyabihu,38137,29.46319,-1.623503,2014,50,0,0,50,46,0.92,50,34,0.68,50,47,0.94,0.919245283
8104,Rwanda,RWA,RW,Burera,38121,29.8352303,-1.4877669,2014,50,0,0,50,46,0.92,50,36,0.72,50,46,0.92,0.922264151
9104,Rwanda,RWA,RW,Kicukiro,38119,30.14797,-1.984556,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
10104,Rwanda,RWA,RW,Burera,38121,29.83447,-1.521821,2014,49,14,0.285714286,49,27,0.551020408,49,15,0.306122449,49,32,0.653061224,0.733465728
11104,Rwanda,RWA,RW,Rutsiro,38141,29.29091,-1.827524,2014,50,0,0,50,45,0.9,50,48,0.96,50,50,1,0.939622642
12104,Rwanda,RWA,RW,Rwamagana,38117,30.33887,-1.910795,2014,50,4,0.08,50,0,0,50,0,0,50,4,0.08,0.08
13104,Rwanda,RWA,RW,Musanze,38124,29.64495,-1.496614,2014,50,0,0,50,6,0.12,50,6,0.12,50,12,0.24,0.212830189
14104,Rwanda,RWA,RW,Kayonza,38113,30.63824,-2.019164,2014,50,1,0.02,50,6,0.12,50,2,0.04,50,9,0.18,0.162354717
15104,Rwanda,RWA,RW,Muhanga,38129,29.80035,-1.871512,2014,50,1,0.02,50,4,0.08,50,1,0.02,50,6,0.12,0.109841509
16104,Rwanda,RWA,RW,Huye,38127,29.64675,-2.640621,2014,50,2,0.04,50,36,0.72,50,2,0.04,50,37,0.74,0.699954717
17104,Rwanda,RWA,RW,Gicumbi,38123,30.0729,-1.515283,2014,50,0,0,50,33,0.66,50,9,0.18,50,34,0.68,0.680377358
18104,Rwanda,RWA,RW,Gicumbi,38123,30.03041,-1.586716,2014,50,0,0,50,46,0.92,50,32,0.64,50,47,0.94,0.916226415
19104,Rwanda,RWA,RW,Kayonza,38113,30.55407,-2.03734,2014,50,1,0.02,50,2,0.04,50,3,0.06,50,6,0.12,0.109101887
20104,Rwanda,RWA,RW,Kayonza,38113,30.6073,-2.08847,2014,50,5,0.1,50,5,0.1,50,2,0.04,50,9,0.18,0.209811321
21104,Rwanda,RWA,RW,Kayonza,38113,30.48141,-1.84322,2014,50,5,0.1,50,1,0.02,50,1,0.02,50,7,0.14,0.127962264
22104,Rwanda,RWA,RW,Ruhango,38133,29.87345,-2.170656,2014,50,1,0.02,50,4,0.08,50,0,0,50,5,0.1,0.092830189
23104,Rwanda,RWA,RW,Gasabo,38118,30.1018,-1.876799,2014,50,1,0.02,50,1,0.02,50,1,0.02,50,3,0.06,0.055479245
24104,Rwanda,RWA,RW,Nyaruguru,38132,29.60144,-2.717534,2014,50,4,0.08,50,43,0.86,50,19,0.38,50,43,0.86,0.868060377
2543,Rwanda,RWA,RW,Gakenke,38122,29.83211,-1.837754,2014,50,0,0,50,3,0.06,50,7,0.14,50,10,0.2,0.180754717
2615,Rwanda,RWA,RW,Gasabo,38118,30.06106,-1.923884,2014,50,0,0,50,2,0.04,50,0,0,50,2,0.04,0.04
2715,Rwanda,RWA,RW,Rulindo,38125,30.01042,-1.794391,2014,50,0,0,50,19,0.38,50,0,0,50,19,0.38,0.38
2815,Rwanda,RWA,RW,Nyanza,38131,29.81198,-2.381027,2014,50,1,0.02,50,2,0.04,50,2,0.04,50,5,0.1,0.091350943
2915,Rwanda,RWA,RW,Ngoma,38115,30.28668,-2.187517,2014,50,9,0.18,50,12,0.24,50,4,0.08,50,21,0.42,0.40250566
3014,Rwanda,RWA,RW,Nyarugenge,38120,30.05705,-1.969555,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
3114,Rwanda,RWA,RW,Gasabo,38118,30.11439,-1.932024,2014,50,5,0.1,50,2,0.04,50,0,0,50,7,0.14,0.128301887
3214,Rwanda,RWA,RW,Muhanga,38129,29.74204,-1.75983,2014,50,2,0.04,50,3,0.06,50,2,0.04,50,6,0.12,0.126128302
3314,Rwanda,RWA,RW,Gisagara,38126,29.94296,-2.480491,2014,50,1,0.02,50,6,0.12,50,1,0.02,50,8,0.16,0.146083019
3414,Rwanda,RWA,RW,Musanze,38124,29.72024,-1.535857,2014,50,0,0,50,37,0.74,50,15,0.3,50,39,0.78,0.771698113
3514,Rwanda,RWA,RW,Nyarugenge,38120,30.04995,-1.957817,2014,50,0,0,50,7,0.14,50,2,0.04,50,8,0.16,0.164528302
3614,Rwanda,RWA,RW,Kamonyi,38128,29.92707,-1.941257,2014,50,1,0.02,50,7,0.14,50,2,0.04,50,10,0.2,0.18010566
3714,Rwanda,RWA,RW,Gisagara,38126,29.75183,-2.69917,2014,50,2,0.04,50,24,0.48,50,0,0,50,26,0.52,0.47245283
3814,Rwanda,RWA,RW,Gakenke,38122,29.82247,-1.647707,2014,50,1,0.02,50,12,0.24,50,2,0.04,50,14,0.28,0.268860377
3914,Rwanda,RWA,RW,Gasabo,38118,30.20046,-1.905669,2014,50,0,0,50,3,0.06,50,3,0.06,50,6,0.12,0.109811321
4014,Rwanda,RWA,RW,Kamonyi,38128,29.97581,-2.014654,2014,50,2,0.04,50,7,0.14,50,1,0.02,50,9,0.18,0.18010566
4114,Rwanda,RWA,RW,Rutsiro,38141,29.36247,-2.000452,2014,50,0,0,50,48,0.96,50,47,0.94,50,48,0.96,0.941132075
4214,Rwanda,RWA,RW,Gakenke,38122,29.78565,-1.572383,2014,50,3,0.06,50,41,0.82,50,20,0.4,50,42,0.84,0.847622642
4314,Rwanda,RWA,RW,Ngororero,38136,29.64985,-1.823687,2014,50,12,0.24,50,15,0.3,50,2,0.04,50,24,0.48,0.461584906
4414,Rwanda,RWA,RW,Nyaruguru,38132,29.54972,-2.69243,2014,50,0,0,50,39,0.78,50,5,0.1,50,40,0.8,0.756603774
4514,Rwanda,RWA,RW,Muhanga,38129,29.67911,-1.846314,2014,50,8,0.16,50,5,0.1,50,1,0.02,50,13,0.26,0.24445283
4614,Rwanda,RWA,RW,Kirehe,38114,30.75355,-2.130538,2014,50,5,0.1,50,0,0,50,0,0,50,5,0.1,0.1
4714,Rwanda,RWA,RW,Gakenke,38122,29.65367,-1.716061,2014,50,10,0.2,50,22,0.44,50,13,0.26,50,27,0.54,0.630641509
4813,Rwanda,RWA,RW,Nyamagabe,38130,29.46321,-2.579856,2014,50,0,0,50,47,0.94,50,19,0.38,50,47,0.94,0.908301887
4913,Rwanda,RWA,RW,Nyamagabe,38130,29.52703,-2.241554,2014,50,1,0.02,50,29,0.58,50,3,0.06,50,30,0.6,0.578392453
5013,Rwanda,RWA,RW,Karongi,38134,29.26587,-2.118053,2014,50,2,0.04,50,16,0.32,50,10,0.2,50,22,0.44,0.450716981
5113,Rwanda,RWA,RW,Nyamagabe,38130,29.60273,-2.294787,2014,50,0,0,50,8,0.16,50,0,0,50,8,0.16,0.16
5213,Rwanda,RWA,RW,Huye,38127,29.75229,-2.412501,2014,50,2,0.04,50,5,0.1,50,2,0.04,50,8,0.16,0.16090566
5313,Rwanda,RWA,RW,Kirehe,38114,30.80605,-2.117489,2014,50,5,0.1,50,1,0.02,50,1,0.02,50,7,0.14,0.127962264
5413,Rwanda,RWA,RW,Nyanza,38131,29.67599,-2.372519,2014,50,1,0.02,50,7,0.14,50,1,0.02,50,8,0.16,0.164203774
5513,Rwanda,RWA,RW,Nyanza,38131,29.67092,-2.343318,2014,50,0,0,50,7,0.14,50,2,0.04,50,9,0.18,0.164528302
5613,Rwanda,RWA,RW,Nyaruguru,38132,29.54057,-2.647665,2014,50,1,0.02,50,40,0.8,50,15,0.3,50,42,0.84,0.813962264
5713,Rwanda,RWA,RW,Kirehe,38114,30.84656,-2.116201,2014,50,4,0.08,50,3,0.06,50,4,0.08,50,11,0.22,0.192815094
5813,Rwanda,RWA,RW,Nyaruguru,38132,29.56593,-2.678129,2014,50,2,0.04,50,35,0.7,50,12,0.24,50,36,0.72,0.73690566
5913,Rwanda,RWA,RW,Nyamasheke,38138,29.21487,-2.311844,2014,50,0,0,50,21,0.42,50,5,0.1,50,24,0.48,0.450943396
6013,Rwanda,RWA,RW,Musanze,38124,29.66876,-1.489838,2014,50,0,0,50,37,0.74,50,40,0.8,50,47,0.94,0.894339623
6113,Rwanda,RWA,RW,Nyamagabe,38130,29.46652,-2.472901,2014,50,4,0.08,50,47,0.94,50,29,0.58,50,50,1,0.921524528
6213,Rwanda,RWA,RW,Kayonza,38113,30.5831,-1.783367,2014,50,6,0.12,50,6,0.12,50,11,0.22,50,16,0.32,0.373554717
6313,Rwanda,RWA,RW,Gicumbi,38123,29.99681,-1.591195,2014,50,0,0,50,27,0.54,50,0,0,50,27,0.54,0.54
6413,Rwanda,RWA,RW,Gisagara,38126,29.87543,-2.714706,2014,50,2,0.04,50,13,0.26,50,1,0.02,50,15,0.3,0.286611321
6513,Rwanda,RWA,RW,Muhanga,38129,29.75465,-2.069529,2014,50,2,0.04,50,20,0.4,50,0,0,50,22,0.44,0.4
6613,Rwanda,RWA,RW,Gasabo,38118,30.16787,-1.820108,2014,50,0,0,50,1,0.02,50,0,0,50,1,0.02,0.02
6713,Rwanda,RWA,RW,Gisagara,38126,29.8694,-2.481108,2014,50,2,0.04,50,2,0.04,50,0,0,50,4,0.08,0.073962264
6813,Rwanda,RWA,RW,Gisagara,38126,29.7724,-2.54868,2014,50,7,0.14,50,26,0.52,50,4,0.08,50,29,0.58,0.585116981
6913,Rwanda,RWA,RW,Nyanza,38131,29.91045,-2.259629,2014,50,0,0,50,4,0.08,50,0,0,50,4,0.08,0.08
7013,Rwanda,RWA,RW,Rusizi,38140,28.90001,-2.485657,2014,50,1,0.02,50,25,0.5,50,12,0.24,50,29,0.58,0.592075472
7112,Rwanda,RWA,RW,Ruhango,38133,29.83063,-2.204646,2014,50,2,0.04,50,6,0.12,50,0,0,50,8,0.16,0.146415094
7212,Rwanda,RWA,RW,Nyarugenge,38120,30.05519,-1.975356,2014,50,0,0,50,3,0.06,50,1,0.02,50,4,0.08,0.074339623
7312,Rwanda,RWA,RW,Nyarugenge,38120,30.04937,-1.989088,2014,50,0,0,50,0,0,50,0,0,50,0,0,0
7412,Rwanda,RWA,RW,Burera,38121,29.7461,-1.420186,2014,50,0,0,50,32,0.64,50,24,0.48,50,35,0.7,0.766792453
7512,Rwanda,RWA,RW,Gatsibo,38112,30.27632,-1.778967,2014,50,1,0.02,50,8,0.16,50,1,0.02,50,8,0.16,0.182324528
7612,Rwanda,RWA,RW,Rusizi,38140,28.91782,-2.478418,2014,50,13,0.26,50,35,0.7,50,48,0.96,50,49,0.98,0.935018868
7712,Rwanda,RWA,RW,Rutsiro,38141,29.35691,-1.926417,2014,50,0,0,50,40,0.8,50,26,0.52,50,44,0.88,0.852830189
7812,Rwanda,RWA,RW,Gasabo,38118,30.2397336,-1.8788347,2014,50,0,0,50,1,0.02,50,1,0.02,50,1,0.02,0.037358491
7912,Rwanda,RWA,RW,Gisagara,38126,29.83071,-2.479172,2014,50,0,0,50,1,0.02,50,5,0.1,50,6,0.12,0.111320755
8012,Rwanda,RWA,RW,Rusizi,38140,28.98823,-2.590307,2014,50,22,0.44,50,18,0.36,50,9,0.18,50,37,0.74,0.666143396
8112,Rwanda,RWA,RW,Gatsibo,38112,30.23835,-1.649613,2014,50,3,0.06,50,3,0.06,50,2,0.04,50,6,0.12,0.143154717
8212,Rwanda,RWA,RW,Rwamagana,38117,30.33341,-2.029975,2014,50,1,0.02,50,1,0.02,50,0,0,50,2,0.04,0.037358491
8312,Rwanda,RWA,RW,Kicukiro,38119,30.09439,-1.974833,2014,45,0,0,45,2,0.044444444,45,0,0,45,2,0.044444444,0.044444444
8412,Rwanda,RWA,RW,Gatsibo,38112,30.29695,-1.772157,2014,50,0,0,50,17,0.34,50,3,0.06,50,17,0.34,0.358113208
8512,Rwanda,RWA,RW,Rulindo,38125,30.0241,-1.732186,2014,50,0,0,50,12,0.24,50,0,0,50,12,0.24,0.24
8612,Rwanda,RWA,RW,Rutsiro,38141,29.29514,-1.898941,2014,50,1,0.02,50,43,0.86,50,30,0.6,50,45,0.9,0.891622642
8712,Rwanda,RWA,RW,Huye,38127,29.74116,-2.606942,2014,47,0,0,47,3,0.063829787,47,0,0,47,3,0.063829787,0.063829787
8812,Rwanda,RWA,RW,Ruhango,38133,29.73629,-2.152843,2014,50,0,0,50,8,0.16,50,2,0.04,50,10,0.2,0.182641509
8912,Rwanda,RWA,RW,Nyagatare,38116,30.32392,-1.303033,2014,50,13,0.26,50,6,0.12,50,10,0.2,50,21,0.42,0.451924528
9012,Rwanda,RWA,RW,Rusizi,38140,28.96325,-2.4433,2014,50,1,0.02,50,31,0.62,50,17,0.34,50,34,0.68,0.711524528
9112,Rwanda,RWA,RW,Nyabihu,38137,29.53979,-1.648623,2014,50,0,0,50,38,0.76,50,19,0.38,50,44,0.88,0.803018868
9212,Rwanda,RWA,RW,Kicukiro,38119,30.07669,-1.977222,2014,48,1,0.020833333,48,0,0,48,1,0.020833333,48,2,0.041666667,0.038898716
9312,Rwanda,RWA,RW,Rulindo,38125,29.92927,-1.605347,2014,50,0,0,50,41,0.82,50,23,0.46,50,44,0.88,0.851698113
9412,Rwanda,RWA,RW,Ngoma,38115,30.37949,-2.279924,2014,50,10,0.2,50,4,0.08,50,3,0.06,50,15,0.3,0.290716981
9512,Rwanda,RWA,RW,Nyabihu,38137,29.46903,-1.624079,2014,50,0,0,50,40,0.8,50,29,0.58,50,42,0.84,0.864150943
9612,Rwanda,RWA,RW,Rwamagana,38117,30.4516,-1.887609,2014,50,3,0.06,50,1,0.02,50,0,0,50,4,0.08,0.074339623
9712,Rwanda,RWA,RW,Ngoma,38115,30.43939,-2.102854,2014,50,9,0.18,50,4,0.08,50,5,0.1,50,13,0.26,0.302867925
9812,Rwanda,RWA,RW,Huye,38127,29.70814,-2.516688,2014,49,0,0,49,39,0.795918367,49,7,0.142857143,49,39,0.795918367,0.778370647
9912,Rwanda,RWA,RW,Burera,38121,29.76881,-1.469745,2014,50,0,0,50,39,0.78,50,24,0.48,50,41,0.82,0.835471698
10012,Rwanda,RWA,RW,Gakenke,38122,29.77358,-1.580954,2014,50,4,0.08,50,41,0.82,50,19,0.38,50,42,0.84,0.846535849
10112,Rwanda,RWA,RW,Rubavu,38139,29.27623,-1.655475,2014,48,1,0.020833333,48,37,0.770833333,48,44,0.916666667,48,46,0.958333333,0.925755318
10212,Rwanda,RWA,RW,Nyanza,38131,29.92306,-2.426182,2014,50,6,0.12,50,0,0,50,0,0,50,6,0.12,0.12
10312,Rwanda,RWA,RW,Rutsiro,38141,29.31309,-1.814253,2014,50,0,0,50,47,0.94,50,15,0.3,50,47,0.94,0.903773585
10412,Rwanda,RWA,RW,Rutsiro,38141,29.48283,-1.996163,2014,49,0,0,49,48,0.979591837,49,41,0.836734694,49,49,1,0.940252882
10512,Rwanda,RWA,RW,Nyarugenge,38120,30.05056,-1.947028,2014,50,0,0,50,3,0.06,50,0,0,50,3,0.06,0.06
10612,Rwanda,RWA,RW,Ngoma,38115,30.46689,-2.075605,2014,50,9,0.18,50,7,0.14,50,2,0.04,50,14,0.28,0.304724528
10712,Rwanda,RWA,RW,Kamonyi,38128,29.95794,-2.166725,2014,50,0,0,50,5,0.1,50,2,0.04,50,7,0.14,0.128301887
10812,Rwanda,RWA,RW,Rutsiro,38141,29.38949,-1.967258,2014,50,0,0,50,30,0.6,50,11,0.22,50,31,0.62,0.649056604
10912,Rwanda,RWA,RW,Kamonyi,38128,29.9722,-2.015182,2014,50,1,0.02,50,3,0.06,50,3,0.06,50,7,0.14,0.126483019
11012,Rwanda,RWA,RW,Rulindo,38125,29.90712,-1.67648,2014,50,0,0,50,32,0.64,50,5,0.1,50,32,0.64,0.637735849
11112,Rwanda,RWA,RW,Gicumbi,38123,30.1024,-1.677941,2014,50,0,0,50,17,0.34,50,1,0.02,50,18,0.36,0.333207547
11212,Rwanda,RWA,RW,Kayonza,38113,30.53569,-1.797163,2014,50,6,0.12,50,0,0,50,0,0,50,6,0.12,0.12
11312,Rwanda,RWA,RW,Burera,38121,29.76269,-1.493992,2014,50,3,0.06,50,46,0.92,50,37,0.74,50,47,0.94,0.924950943
11412,Rwanda,RWA,RW,Musanze,38124,29.74632,-1.495729,2014,50,2,0.04,50,35,0.7,50,32,0.64,50,42,0.84,0.845584906
11512,Rwanda,RWA,RW,Ngoma,38115,30.51144,-2.267809,2014,50,2,0.04,50,0,0,50,1,0.02,50,3,0.06,0.055849057
11661,Rwanda,RWA,RW,Nyabihu,38137,29.54226,-1.598316,2014,50,1,0.02,50,37,0.74,50,19,0.38,50,43,0.86,0.794362264
11735,Rwanda,RWA,RW,Rusizi,38140,29.04608,-2.65519,2014,50,3,0.06,50,18,0.36,50,10,0.2,50,26,0.52,0.489358491
11812,Rwanda,RWA,RW,Karongi,38134,29.41066,-2.083003,2014,50,3,0.06,50,34,0.68,50,24,0.48,50,40,0.8,0.795833962
11912,Rwanda,RWA,RW,Muhanga,38129,29.72519,-2.101967,2014,50,0,0,50,5,0.1,50,2,0.04,50,7,0.14,0.128301887
12012,Rwanda,RWA,RW,Nyagatare,38116,30.33831,-1.336168,2014,50,3,0.06,50,1,0.02,50,0,0,50,4,0.08,0.074339623
12112,Rwanda,RWA,RW,Gicumbi,38123,30.13408,-1.777477,2014,50,3,0.06,50,1,0.02,50,3,0.06,50,6,0.12,0.126483019
12212,Rwanda,RWA,RW,Nyagatare,38116,30.39798,-1.293493,2014,50,6,0.12,50,2,0.04,50,6,0.12,50,13,0.26,0.24205283
12312,Rwanda,RWA,RW,Rwamagana,38117,30.45302,-1.933528,2014,50,3,0.06,50,1,0.02,50,1,0.02,50,5,0.1,0.091720755
12412,Rwanda,RWA,RW,Ruhango,38133,29.64079,-2.171866,2014,50,0,0,50,3,0.06,50,0,0,50,3,0.06,0.06
12512,Rwanda,RWA,RW,Bugesera,38111,30.26584,-2.353288,2014,50,1,0.02,50,5,0.1,50,1,0.02,50,7,0.14,0.127962264
12612,Rwanda,RWA,RW,Nyaruguru,38132,29.61931,-2.67135,2014,49,0,0,49,37,0.755102041,49,5,0.102040816,49,38,0.775510204,0.735935499
12712,Rwanda,RWA,RW,Musanze,38124,29.70733,-1.562471,2014,50,4,0.08,50,31,0.62,50,19,0.38,50,34,0.68,0.738913208
12812,Rwanda,RWA,RW,Gakenke,38122,29.90805,-1.795357,2014,50,0,0,50,10,0.2,50,0,0,50,10,0.2,0.2
12912,Rwanda,RWA,RW,Gakenke,38122,29.81885,-1.687693,2014,50,7,0.14,50,12,0.24,50,3,0.06,50,19,0.38,0.363788679
13012,Rwanda,RWA,RW,Karongi,38134,29.38552,-2.073499,2014,50,0,0,50,36,0.72,50,25,0.5,50,40,0.8,0.811320755
13112,Rwanda,RWA,RW,Ngoma,38115,30.56784,-2.242233,2014,43,7,0.162790698,44,1,0.022727273,43,1,0.023255814,43,9,0.209302326,0.189477043
13212,Rwanda,RWA,RW,Musanze,38124,29.56876,-1.537754,2014,50,3,0.06,50,40,0.8,50,41,0.82,50,47,0.94,0.911471698
13312,Rwanda,RWA,RW,Rutsiro,38141,29.28729,-1.851026,2014,50,1,0.02,50,32,0.64,50,21,0.42,50,36,0.72,0.750354717
13412,Rwanda,RWA,RW,Kamonyi,38128,29.98699,-1.972856,2014,50,3,0.06,50,10,0.2,50,4,0.08,50,16,0.32,0.290716981
13511,Rwanda,RWA,RW,Gicumbi,38123,30.13519,-1.703087,2014,50,0,0,50,43,0.86,50,33,0.66,50,48,0.96,0.898490566
13611,Rwanda,RWA,RW,Gicumbi,38123,30.17663,-1.798549,2014,50,1,0.02,50,3,0.06,50,0,0,50,4,0.08,0.074339623
13711,Rwanda,RWA,RW,Musanze,38124,29.75044,-1.528073,2014,50,4,0.08,50,34,0.68,50,32,0.64,50,41,0.82,0.843411321
13811,Rwanda,RWA,RW,Musanze,38124,29.54494,-1.499556,2014,47,0,0,47,40,0.85106383,47,34,0.723404255,47,44,0.936170213,0.904532914
